[ T-Track ]
    title = [t-track] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   2.9648E-03   2.9923E-03   0.0000E+00  0.0000
   2.9923E-03   3.0200E-03   0.0000E+00  0.0000
   3.0200E-03   3.0479E-03   0.0000E+00  0.0000
   3.0479E-03   3.0761E-03   2.6467E+02  1.0000
   3.0761E-03   3.1046E-03   0.0000E+00  0.0000
   3.1046E-03   3.1333E-03   0.0000E+00  0.0000
   3.1333E-03   3.1623E-03   0.0000E+00  0.0000
   3.1623E-03   3.1915E-03   0.0000E+00  0.0000
   3.1915E-03   3.2211E-03   0.0000E+00  0.0000
   3.2211E-03   3.2509E-03   0.0000E+00  0.0000
   3.2509E-03   3.2810E-03   0.0000E+00  0.0000
   3.2810E-03   3.3113E-03   0.0000E+00  0.0000
   3.3113E-03   3.3420E-03   0.0000E+00  0.0000
   3.3420E-03   3.3729E-03   0.0000E+00  0.0000
   3.3729E-03   3.4041E-03   4.4167E+01  1.0000
   3.4041E-03   3.4356E-03   0.0000E+00  0.0000
   3.4356E-03   3.4674E-03   0.0000E+00  0.0000
   3.4674E-03   3.4995E-03   0.0000E+00  0.0000
   3.4995E-03   3.5318E-03   0.0000E+00  0.0000
   3.5318E-03   3.5645E-03   0.0000E+00  0.0000
   3.5645E-03   3.5975E-03   0.0000E+00  0.0000
   3.5975E-03   3.6308E-03   0.0000E+00  0.0000
   3.6308E-03   3.6644E-03   0.0000E+00  0.0000
   3.6644E-03   3.6983E-03   0.0000E+00  0.0000
   3.6983E-03   3.7325E-03   0.0000E+00  0.0000
   3.7325E-03   3.7670E-03   0.0000E+00  0.0000
   3.7670E-03   3.8019E-03   0.0000E+00  0.0000
   3.8019E-03   3.8371E-03   0.0000E+00  0.0000
   3.8371E-03   3.8726E-03   0.0000E+00  0.0000
   3.8726E-03   3.9084E-03   0.0000E+00  0.0000
   3.9084E-03   3.9446E-03   0.0000E+00  0.0000
   3.9446E-03   3.9811E-03   0.0000E+00  0.0000
   3.9811E-03   4.0179E-03   0.0000E+00  0.0000
   4.0179E-03   4.0551E-03   0.0000E+00  0.0000
   4.0551E-03   4.0926E-03   0.0000E+00  0.0000
   4.0926E-03   4.1305E-03   0.0000E+00  0.0000
   4.1305E-03   4.1687E-03   0.0000E+00  0.0000
   4.1687E-03   4.2073E-03   0.0000E+00  0.0000
   4.2073E-03   4.2462E-03   0.0000E+00  0.0000
   4.2462E-03   4.2855E-03   0.0000E+00  0.0000
   4.2855E-03   4.3251E-03   0.0000E+00  0.0000
   4.3251E-03   4.3652E-03   0.0000E+00  0.0000
   4.3652E-03   4.4055E-03   0.0000E+00  0.0000
   4.4055E-03   4.4463E-03   0.0000E+00  0.0000
   4.4463E-03   4.4875E-03   0.0000E+00  0.0000
   4.4875E-03   4.5290E-03   0.0000E+00  0.0000
   4.5290E-03   4.5709E-03   0.0000E+00  0.0000
   4.5709E-03   4.6132E-03   0.0000E+00  0.0000
   4.6132E-03   4.6559E-03   0.0000E+00  0.0000
   4.6559E-03   4.6989E-03   0.0000E+00  0.0000
   4.6989E-03   4.7424E-03   0.0000E+00  0.0000
   4.7424E-03   4.7863E-03   0.0000E+00  0.0000
   4.7863E-03   4.8306E-03   0.0000E+00  0.0000
   4.8306E-03   4.8753E-03   6.6079E+02  1.0000
   4.8753E-03   4.9204E-03   0.0000E+00  0.0000
   4.9204E-03   4.9659E-03   0.0000E+00  0.0000
   4.9659E-03   5.0119E-03   0.0000E+00  0.0000
   5.0119E-03   5.0582E-03   0.0000E+00  0.0000
   5.0582E-03   5.1050E-03   0.0000E+00  0.0000
   5.1050E-03   5.1523E-03   0.0000E+00  0.0000
   5.1523E-03   5.2000E-03   6.2241E+02  1.0000
   5.2000E-03   5.2481E-03   0.0000E+00  0.0000
   5.2481E-03   5.2966E-03   4.1362E+02  1.0000
   5.2966E-03   5.3456E-03   0.0000E+00  0.0000
   5.3456E-03   5.3951E-03   6.0337E+03  1.0000
   5.3951E-03   5.4450E-03   0.0000E+00  0.0000
   5.4450E-03   5.4954E-03   0.0000E+00  0.0000
   5.4954E-03   5.5463E-03   0.0000E+00  0.0000
   5.5463E-03   5.5976E-03   0.0000E+00  0.0000
   5.5976E-03   5.6494E-03   0.0000E+00  0.0000
   5.6494E-03   5.7016E-03   0.0000E+00  0.0000
   5.7016E-03   5.7544E-03   0.0000E+00  0.0000
   5.7544E-03   5.8076E-03   0.0000E+00  0.0000
   5.8076E-03   5.8614E-03   0.0000E+00  0.0000
   5.8614E-03   5.9156E-03   0.0000E+00  0.0000
   5.9156E-03   5.9704E-03   9.8086E+02  1.0000
   5.9704E-03   6.0256E-03   0.0000E+00  0.0000
   6.0256E-03   6.0814E-03   0.0000E+00  0.0000
   6.0814E-03   6.1376E-03   0.0000E+00  0.0000
   6.1376E-03   6.1944E-03   0.0000E+00  0.0000
   6.1944E-03   6.2517E-03   0.0000E+00  0.0000
   6.2517E-03   6.3096E-03   7.6984E+02  1.0000
   6.3096E-03   6.3680E-03   0.0000E+00  0.0000
   6.3680E-03   6.4269E-03   0.0000E+00  0.0000
   6.4269E-03   6.4863E-03   0.0000E+00  0.0000
   6.4863E-03   6.5464E-03   0.0000E+00  0.0000
   6.5464E-03   6.6069E-03   0.0000E+00  0.0000
   6.6069E-03   6.6681E-03   0.0000E+00  0.0000
   6.6681E-03   6.7298E-03   0.0000E+00  0.0000
   6.7298E-03   6.7920E-03   0.0000E+00  0.0000
   6.7920E-03   6.8549E-03   0.0000E+00  0.0000
   6.8549E-03   6.9183E-03   0.0000E+00  0.0000
   6.9183E-03   6.9823E-03   0.0000E+00  0.0000
   6.9823E-03   7.0469E-03   0.0000E+00  0.0000
   7.0469E-03   7.1121E-03   0.0000E+00  0.0000
   7.1121E-03   7.1779E-03   0.0000E+00  0.0000
   7.1779E-03   7.2444E-03   0.0000E+00  0.0000
   7.2444E-03   7.3114E-03   0.0000E+00  0.0000
   7.3114E-03   7.3790E-03   0.0000E+00  0.0000
   7.3790E-03   7.4473E-03   0.0000E+00  0.0000
   7.4473E-03   7.5162E-03   0.0000E+00  0.0000
   7.5162E-03   7.5858E-03   1.4064E+04  1.0000
   7.5858E-03   7.6560E-03   0.0000E+00  0.0000
   7.6560E-03   7.7268E-03   0.0000E+00  0.0000
   7.7268E-03   7.7983E-03   0.0000E+00  0.0000
   7.7983E-03   7.8705E-03   0.0000E+00  0.0000
   7.8705E-03   7.9433E-03   0.0000E+00  0.0000
   7.9433E-03   8.0168E-03   0.0000E+00  0.0000
   8.0168E-03   8.0910E-03   0.0000E+00  0.0000
   8.0910E-03   8.1658E-03   1.5908E+04  1.0000
   8.1658E-03   8.2414E-03   0.0000E+00  0.0000
   8.2414E-03   8.3176E-03   0.0000E+00  0.0000
   8.3176E-03   8.3946E-03   0.0000E+00  0.0000
   8.3946E-03   8.4723E-03   0.0000E+00  0.0000
   8.4723E-03   8.5507E-03   3.4236E+02  1.0000
   8.5507E-03   8.6298E-03   0.0000E+00  0.0000
   8.6298E-03   8.7096E-03   0.0000E+00  0.0000
   8.7096E-03   8.7902E-03   0.0000E+00  0.0000
   8.7902E-03   8.8716E-03   0.0000E+00  0.0000
   8.8716E-03   8.9536E-03   0.0000E+00  0.0000
   8.9536E-03   9.0365E-03   0.0000E+00  0.0000
   9.0365E-03   9.1201E-03   0.0000E+00  0.0000
   9.1201E-03   9.2045E-03   0.0000E+00  0.0000
   9.2045E-03   9.2897E-03   0.0000E+00  0.0000
   9.2897E-03   9.3756E-03   0.0000E+00  0.0000
   9.3756E-03   9.4624E-03   0.0000E+00  0.0000
   9.4624E-03   9.5499E-03   0.0000E+00  0.0000
   9.5499E-03   9.6383E-03   0.0000E+00  0.0000
   9.6383E-03   9.7275E-03   0.0000E+00  0.0000
   9.7275E-03   9.8175E-03   0.0000E+00  0.0000
   9.8175E-03   9.9083E-03   0.0000E+00  0.0000
   9.9083E-03   1.0000E-02   0.0000E+00  0.0000
   1.0000E-02   1.0093E-02   0.0000E+00  0.0000
   1.0093E-02   1.0186E-02   0.0000E+00  0.0000
   1.0186E-02   1.0280E-02   0.0000E+00  0.0000
   1.0280E-02   1.0375E-02   0.0000E+00  0.0000
   1.0375E-02   1.0471E-02   0.0000E+00  0.0000
   1.0471E-02   1.0568E-02   0.0000E+00  0.0000
   1.0568E-02   1.0666E-02   0.0000E+00  0.0000
   1.0666E-02   1.0765E-02   0.0000E+00  0.0000
   1.0765E-02   1.0864E-02   0.0000E+00  0.0000
   1.0864E-02   1.0965E-02   0.0000E+00  0.0000
   1.0965E-02   1.1066E-02   0.0000E+00  0.0000
   1.1066E-02   1.1169E-02   0.0000E+00  0.0000
   1.1169E-02   1.1272E-02   0.0000E+00  0.0000
   1.1272E-02   1.1376E-02   0.0000E+00  0.0000
   1.1376E-02   1.1482E-02   0.0000E+00  0.0000
   1.1482E-02   1.1588E-02   0.0000E+00  0.0000
   1.1588E-02   1.1695E-02   0.0000E+00  0.0000
   1.1695E-02   1.1803E-02   1.6800E+04  1.0000
   1.1803E-02   1.1912E-02   0.0000E+00  0.0000
   1.1912E-02   1.2023E-02   0.0000E+00  0.0000
   1.2023E-02   1.2134E-02   0.0000E+00  0.0000
   1.2134E-02   1.2246E-02   0.0000E+00  0.0000
   1.2246E-02   1.2359E-02   0.0000E+00  0.0000
   1.2359E-02   1.2474E-02   0.0000E+00  0.0000
   1.2474E-02   1.2589E-02   0.0000E+00  0.0000
   1.2589E-02   1.2706E-02   0.0000E+00  0.0000
   1.2706E-02   1.2823E-02   0.0000E+00  0.0000
   1.2823E-02   1.2942E-02   0.0000E+00  0.0000
   1.2942E-02   1.3062E-02   0.0000E+00  0.0000
   1.3062E-02   1.3183E-02   0.0000E+00  0.0000
   1.3183E-02   1.3305E-02   0.0000E+00  0.0000
   1.3305E-02   1.3428E-02   1.4335E+04  1.0000
   1.3428E-02   1.3552E-02   0.0000E+00  0.0000
   1.3552E-02   1.3677E-02   0.0000E+00  0.0000
   1.3677E-02   1.3804E-02   0.0000E+00  0.0000
   1.3804E-02   1.3932E-02   5.2504E+03  1.0000
   1.3932E-02   1.4060E-02   0.0000E+00  0.0000
   1.4060E-02   1.4191E-02   0.0000E+00  0.0000
   1.4191E-02   1.4322E-02   0.0000E+00  0.0000
   1.4322E-02   1.4454E-02   0.0000E+00  0.0000
   1.4454E-02   1.4588E-02   0.0000E+00  0.0000
   1.4588E-02   1.4723E-02   0.0000E+00  0.0000
   1.4723E-02   1.4859E-02   0.0000E+00  0.0000
   1.4859E-02   1.4997E-02   0.0000E+00  0.0000
   1.4997E-02   1.5136E-02   0.0000E+00  0.0000
   1.5136E-02   1.5276E-02   1.1829E+04  1.0000
   1.5276E-02   1.5417E-02   0.0000E+00  0.0000
   1.5417E-02   1.5560E-02   0.0000E+00  0.0000
   1.5560E-02   1.5704E-02   0.0000E+00  0.0000
   1.5704E-02   1.5849E-02   0.0000E+00  0.0000
   1.5849E-02   1.5996E-02   0.0000E+00  0.0000
   1.5996E-02   1.6144E-02   0.0000E+00  0.0000
   1.6144E-02   1.6293E-02   0.0000E+00  0.0000
   1.6293E-02   1.6444E-02   0.0000E+00  0.0000
   1.6444E-02   1.6596E-02   0.0000E+00  0.0000
   1.6596E-02   1.6749E-02   0.0000E+00  0.0000
   1.6749E-02   1.6904E-02   0.0000E+00  0.0000
   1.6904E-02   1.7061E-02   0.0000E+00  0.0000
   1.7061E-02   1.7219E-02   0.0000E+00  0.0000
   1.7219E-02   1.7378E-02   0.0000E+00  0.0000
   1.7378E-02   1.7539E-02   2.1311E+05  1.0000
   1.7539E-02   1.7701E-02   0.0000E+00  0.0000
   1.7701E-02   1.7865E-02   0.0000E+00  0.0000
   1.7865E-02   1.8030E-02   0.0000E+00  0.0000
   1.8030E-02   1.8197E-02   0.0000E+00  0.0000
   1.8197E-02   1.8365E-02   0.0000E+00  0.0000
   1.8365E-02   1.8535E-02   0.0000E+00  0.0000
   1.8535E-02   1.8707E-02   0.0000E+00  0.0000
   1.8707E-02   1.8880E-02   0.0000E+00  0.0000
   1.8880E-02   1.9055E-02   0.0000E+00  0.0000
   1.9055E-02   1.9231E-02   0.0000E+00  0.0000
   1.9231E-02   1.9409E-02   0.0000E+00  0.0000
   1.9409E-02   1.9588E-02   0.0000E+00  0.0000
   1.9588E-02   1.9770E-02   0.0000E+00  0.0000
   1.9770E-02   1.9953E-02   5.9255E+03  1.0000
   1.9953E-02   2.0137E-02   0.0000E+00  0.0000
   2.0137E-02   2.0324E-02   0.0000E+00  0.0000
   2.0324E-02   2.0512E-02   0.0000E+00  0.0000
   2.0512E-02   2.0701E-02   0.0000E+00  0.0000
   2.0701E-02   2.0893E-02   0.0000E+00  0.0000
   2.0893E-02   2.1086E-02   0.0000E+00  0.0000
   2.1086E-02   2.1281E-02   0.0000E+00  0.0000
   2.1281E-02   2.1478E-02   0.0000E+00  0.0000
   2.1478E-02   2.1677E-02   0.0000E+00  0.0000
   2.1677E-02   2.1878E-02   0.0000E+00  0.0000
   2.1878E-02   2.2080E-02   0.0000E+00  0.0000
   2.2080E-02   2.2284E-02   0.0000E+00  0.0000
   2.2284E-02   2.2491E-02   0.0000E+00  0.0000
   2.2491E-02   2.2699E-02   0.0000E+00  0.0000
   2.2699E-02   2.2909E-02   0.0000E+00  0.0000
   2.2909E-02   2.3121E-02   3.7988E+04  1.0000
   2.3121E-02   2.3335E-02   0.0000E+00  0.0000
   2.3335E-02   2.3550E-02   2.7362E+04  1.0000
   2.3550E-02   2.3768E-02   0.0000E+00  0.0000
   2.3768E-02   2.3988E-02   0.0000E+00  0.0000
   2.3988E-02   2.4210E-02   2.1479E+05  1.0000
   2.4210E-02   2.4434E-02   0.0000E+00  0.0000
   2.4434E-02   2.4660E-02   0.0000E+00  0.0000
   2.4660E-02   2.4889E-02   0.0000E+00  0.0000
   2.4889E-02   2.5119E-02   2.3870E+04  1.0000
   2.5119E-02   2.5351E-02   0.0000E+00  0.0000
   2.5351E-02   2.5586E-02   0.0000E+00  0.0000
   2.5586E-02   2.5823E-02   0.0000E+00  0.0000
   2.5823E-02   2.6062E-02   2.9185E+05  1.0000
   2.6062E-02   2.6303E-02   0.0000E+00  0.0000
   2.6303E-02   2.6546E-02   0.0000E+00  0.0000
   2.6546E-02   2.6792E-02   0.0000E+00  0.0000
   2.6792E-02   2.7040E-02   6.2427E+04  1.0000
   2.7040E-02   2.7290E-02   4.2412E+04  1.0000
   2.7290E-02   2.7542E-02   1.5191E+03  1.0000
   2.7542E-02   2.7797E-02   9.7125E+04  1.0000
   2.7797E-02   2.8054E-02   0.0000E+00  0.0000
   2.8054E-02   2.8314E-02   0.0000E+00  0.0000
   2.8314E-02   2.8576E-02   0.0000E+00  0.0000
   2.8576E-02   2.8840E-02   2.3730E+04  1.0000
   2.8840E-02   2.9107E-02   0.0000E+00  0.0000
   2.9107E-02   2.9376E-02   3.9736E+04  1.0000
   2.9376E-02   2.9648E-02   0.0000E+00  0.0000
   2.9648E-02   2.9923E-02   2.1640E+05  0.8461
   2.9923E-02   3.0200E-02   0.0000E+00  0.0000
   3.0200E-02   3.0479E-02   4.1178E+05  0.7836
   3.0479E-02   3.0761E-02   0.0000E+00  0.0000
   3.0761E-02   3.1046E-02   0.0000E+00  0.0000
   3.1046E-02   3.1333E-02   1.8344E+05  1.0000
   3.1333E-02   3.1623E-02   6.5675E+04  0.7455
   3.1623E-02   3.1915E-02   0.0000E+00  0.0000
   3.1915E-02   3.2211E-02   3.4138E+05  0.8797
   3.2211E-02   3.2509E-02   2.2214E+05  1.0000
   3.2509E-02   3.2810E-02   4.1945E+05  0.6633
   3.2810E-02   3.3113E-02   0.0000E+00  0.0000
   3.3113E-02   3.3420E-02   6.0317E+04  1.0000
   3.3420E-02   3.3729E-02   9.4274E+04  0.7719
   3.3729E-02   3.4041E-02   2.2947E+05  0.5864
   3.4041E-02   3.4356E-02   3.9354E+05  0.5607
   3.4356E-02   3.4674E-02   8.7499E+04  1.0000
   3.4674E-02   3.4995E-02   1.7267E+05  0.7847
   3.4995E-02   3.5318E-02   2.3669E+05  0.7112
   3.5318E-02   3.5645E-02   3.5984E+05  0.7154
   3.5645E-02   3.5975E-02   0.0000E+00  0.0000
   3.5975E-02   3.6308E-02   2.6364E+04  1.0000
   3.6308E-02   3.6644E-02   1.8900E+05  0.8139
   3.6644E-02   3.6983E-02   3.8864E+05  0.7569
   3.6983E-02   3.7325E-02   1.7287E+05  0.9306
   3.7325E-02   3.7670E-02   1.9421E+04  1.0000
   3.7670E-02   3.8019E-02   2.5956E+04  0.6205
   3.8019E-02   3.8371E-02   9.0982E+04  0.6233
   3.8371E-02   3.8726E-02   4.0851E+05  0.6865
   3.8726E-02   3.9084E-02   4.4554E+05  0.7677
   3.9084E-02   3.9446E-02   3.7192E+05  0.6014
   3.9446E-02   3.9811E-02   5.1315E+05  0.5447
   3.9811E-02   4.0179E-02   3.0299E+05  0.5803
   4.0179E-02   4.0551E-02   5.2819E+05  0.5313
   4.0551E-02   4.0926E-02   5.0157E+05  0.5571
   4.0926E-02   4.1305E-02   3.4523E+05  0.5927
   4.1305E-02   4.1687E-02   4.1374E+05  0.6044
   4.1687E-02   4.2073E-02   2.5628E+05  0.5064
   4.2073E-02   4.2462E-02   5.3110E+04  0.8761
   4.2462E-02   4.2855E-02   6.4678E+04  1.0000
   4.2855E-02   4.3251E-02   2.0347E+05  0.6400
   4.3251E-02   4.3652E-02   5.7510E+05  0.3874
   4.3652E-02   4.4055E-02   2.1253E+05  0.7184
   4.4055E-02   4.4463E-02   8.2650E+04  0.5342
   4.4463E-02   4.4875E-02   6.9367E+05  0.3868
   4.4875E-02   4.5290E-02   6.4183E+05  0.5443
   4.5290E-02   4.5709E-02   1.9748E+05  0.6425
   4.5709E-02   4.6132E-02   2.2737E+05  0.7762
   4.6132E-02   4.6559E-02   4.7147E+05  0.6296
   4.6559E-02   4.6989E-02   4.3503E+05  0.5701
   4.6989E-02   4.7424E-02   4.2195E+05  0.7439
   4.7424E-02   4.7863E-02   6.2700E+05  0.6055
   4.7863E-02   4.8306E-02   7.5632E+05  0.4215
   4.8306E-02   4.8753E-02   7.6728E+05  0.4659
   4.8753E-02   4.9204E-02   1.0484E+06  0.4370
   4.9204E-02   4.9659E-02   3.6630E+05  0.4731
   4.9659E-02   5.0119E-02   8.0318E+05  0.4865
   5.0119E-02   5.0582E-02   1.1298E+05  0.7227
   5.0582E-02   5.1050E-02   1.3435E+06  0.4380
   5.1050E-02   5.1523E-02   6.5924E+05  0.5172
   5.1523E-02   5.2000E-02   8.4488E+05  0.5240
   5.2000E-02   5.2481E-02   4.7332E+05  0.4096
   5.2481E-02   5.2966E-02   7.9909E+05  0.4838
   5.2966E-02   5.3456E-02   9.4035E+05  0.4353
   5.3456E-02   5.3951E-02   6.5696E+05  0.3984
   5.3951E-02   5.4450E-02   3.1816E+05  0.5741
   5.4450E-02   5.4954E-02   2.4769E+05  0.5221
   5.4954E-02   5.5463E-02   4.0096E+05  0.5412
   5.5463E-02   5.5976E-02   1.4775E+05  0.6284
   5.5976E-02   5.6494E-02   5.3539E+05  0.6626
   5.6494E-02   5.7016E-02   9.4609E+05  0.3946
   5.7016E-02   5.7544E-02   6.6371E+05  0.4792
   5.7544E-02   5.8076E-02   7.1159E+05  0.4506
   5.8076E-02   5.8614E-02   5.6515E+05  0.6887
   5.8614E-02   5.9156E-02   1.5867E+06  0.3724
   5.9156E-02   5.9704E-02   1.1681E+06  0.3850
   5.9704E-02   6.0256E-02   1.0187E+06  0.4134
   6.0256E-02   6.0814E-02   3.5436E+04  1.0000
   6.0814E-02   6.1376E-02   8.1186E+05  0.4339
   6.1376E-02   6.1944E-02   6.8553E+05  0.4279
   6.1944E-02   6.2517E-02   7.5169E+05  0.4377
   6.2517E-02   6.3096E-02   5.6378E+05  0.4977
   6.3096E-02   6.3680E-02   1.2417E+05  0.5334
   6.3680E-02   6.4269E-02   1.5335E+06  0.3863
   6.4269E-02   6.4863E-02   2.2446E+05  0.4471
   6.4863E-02   6.5464E-02   9.0967E+05  0.4212
   6.5464E-02   6.6069E-02   8.0338E+05  0.4357
   6.6069E-02   6.6681E-02   7.1471E+05  0.5085
   6.6681E-02   6.7298E-02   9.2233E+05  0.5064
   6.7298E-02   6.7920E-02   7.3054E+05  0.5129
   6.7920E-02   6.8549E-02   7.8669E+05  0.4880
   6.8549E-02   6.9183E-02   8.8282E+05  0.4030
   6.9183E-02   6.9823E-02   3.7924E+05  0.6360
   6.9823E-02   7.0469E-02   5.0487E+05  0.5449
   7.0469E-02   7.1121E-02   1.1134E+06  0.3943
   7.1121E-02   7.1779E-02   1.1776E+06  0.4027
   7.1779E-02   7.2444E-02   2.5818E+05  0.6636
   7.2444E-02   7.3114E-02   7.7294E+05  0.3867
   7.3114E-02   7.3790E-02   9.2048E+05  0.4591
   7.3790E-02   7.4473E-02   1.3002E+06  0.3513
   7.4473E-02   7.5162E-02   4.9229E+05  0.3863
   7.5162E-02   7.5858E-02   1.2327E+06  0.3991
   7.5858E-02   7.6560E-02   5.7405E+05  0.5992
   7.6560E-02   7.7268E-02   4.9763E+05  0.5546
   7.7268E-02   7.7983E-02   8.3823E+05  0.3610
   7.7983E-02   7.8705E-02   4.7111E+05  0.5983
   7.8705E-02   7.9433E-02   1.2337E+06  0.3928
   7.9433E-02   8.0168E-02   1.2510E+06  0.3727
   8.0168E-02   8.0910E-02   8.2170E+05  0.4369
   8.0910E-02   8.1658E-02   4.7415E+05  0.4565
   8.1658E-02   8.2414E-02   9.1513E+05  0.4465
   8.2414E-02   8.3176E-02   3.1352E+05  0.5534
   8.3176E-02   8.3946E-02   9.5069E+05  0.3262
   8.3946E-02   8.4723E-02   1.2346E+06  0.4339
   8.4723E-02   8.5507E-02   9.7156E+05  0.4909
   8.5507E-02   8.6298E-02   6.5743E+05  0.5424
   8.6298E-02   8.7096E-02   1.0628E+06  0.3969
   8.7096E-02   8.7902E-02   1.2010E+06  0.4263
   8.7902E-02   8.8716E-02   1.4087E+06  0.4226
   8.8716E-02   8.9536E-02   5.9700E+05  0.5251
   8.9536E-02   9.0365E-02   7.6626E+05  0.4899
   9.0365E-02   9.1201E-02   9.4148E+05  0.4674
   9.1201E-02   9.2045E-02   1.1775E+06  0.3614
   9.2045E-02   9.2897E-02   8.8378E+05  0.5392
   9.2897E-02   9.3756E-02   6.3187E+05  0.4707
   9.3756E-02   9.4624E-02   9.2177E+05  0.3858
   9.4624E-02   9.5499E-02   1.9035E+06  0.3334
   9.5499E-02   9.6383E-02   1.7116E+06  0.3021
   9.6383E-02   9.7275E-02   5.9604E+05  0.5059
   9.7275E-02   9.8175E-02   1.3950E+06  0.3566
   9.8175E-02   9.9083E-02   1.2986E+06  0.4258
   9.9083E-02   1.0000E-01   1.0707E+06  0.4770
   1.0000E-01   1.0093E-01   1.3151E+06  0.3972
   1.0093E-01   1.0186E-01   4.2439E+05  0.5588
   1.0186E-01   1.0280E-01   6.7357E+05  0.4143
   1.0280E-01   1.0375E-01   9.1199E+05  0.3526
   1.0375E-01   1.0471E-01   1.4079E+06  0.3685
   1.0471E-01   1.0568E-01   1.2076E+06  0.4183
   1.0568E-01   1.0666E-01   2.6224E+05  0.5736
   1.0666E-01   1.0765E-01   1.2964E+06  0.3752
   1.0765E-01   1.0864E-01   1.0553E+06  0.3903
   1.0864E-01   1.0965E-01   2.2248E+06  0.2892
   1.0965E-01   1.1066E-01   1.1661E+06  0.3885
   1.1066E-01   1.1169E-01   8.0528E+05  0.4471
   1.1169E-01   1.1272E-01   8.6092E+05  0.4022
   1.1272E-01   1.1376E-01   1.2705E+06  0.3668
   1.1376E-01   1.1482E-01   1.1593E+06  0.3468
   1.1482E-01   1.1588E-01   8.9089E+05  0.4596
   1.1588E-01   1.1695E-01   9.8273E+05  0.3644
   1.1695E-01   1.1803E-01   9.0819E+05  0.4407
   1.1803E-01   1.1912E-01   6.1296E+05  0.4815
   1.1912E-01   1.2023E-01   1.0209E+06  0.5173
   1.2023E-01   1.2134E-01   1.0103E+06  0.3831
   1.2134E-01   1.2246E-01   1.0503E+06  0.4140
   1.2246E-01   1.2359E-01   1.5403E+06  0.3775
   1.2359E-01   1.2474E-01   1.0973E+06  0.3641
   1.2474E-01   1.2589E-01   8.2501E+05  0.4968
   1.2589E-01   1.2706E-01   5.7461E+05  0.4500
   1.2706E-01   1.2823E-01   6.9793E+05  0.3954
   1.2823E-01   1.2942E-01   9.7012E+05  0.3471
   1.2942E-01   1.3062E-01   4.8530E+05  0.4097
   1.3062E-01   1.3183E-01   5.4763E+05  0.4011
   1.3183E-01   1.3305E-01   1.0065E+06  0.4573
   1.3305E-01   1.3428E-01   6.3217E+05  0.4437
   1.3428E-01   1.3552E-01   8.8359E+05  0.5076
   1.3552E-01   1.3677E-01   5.7349E+05  0.6154
   1.3677E-01   1.3804E-01   1.2569E+06  0.4211
   1.3804E-01   1.3932E-01   1.0156E+06  0.4266
   1.3932E-01   1.4060E-01   8.8522E+05  0.3952
   1.4060E-01   1.4191E-01   4.8494E+05  0.4926
   1.4191E-01   1.4322E-01   1.2667E+06  0.3461
   1.4322E-01   1.4454E-01   1.1486E+06  0.3479
   1.4454E-01   1.4588E-01   1.6914E+06  0.3251
   1.4588E-01   1.4723E-01   1.3540E+06  0.4000
   1.4723E-01   1.4859E-01   8.4389E+05  0.5493
   1.4859E-01   1.4997E-01   1.1700E+06  0.3702
   1.4997E-01   1.5136E-01   7.9080E+05  0.4056
   1.5136E-01   1.5276E-01   1.5331E+06  0.3328
   1.5276E-01   1.5417E-01   7.4828E+05  0.4904
   1.5417E-01   1.5560E-01   1.7547E+06  0.2857
   1.5560E-01   1.5704E-01   4.5164E+05  0.4865
   1.5704E-01   1.5849E-01   1.7732E+06  0.3335
   1.5849E-01   1.5996E-01   1.4492E+06  0.3305
   1.5996E-01   1.6144E-01   3.2184E+05  0.4460
   1.6144E-01   1.6293E-01   7.2149E+05  0.4826
   1.6293E-01   1.6444E-01   1.1224E+06  0.4222
   1.6444E-01   1.6596E-01   7.2154E+05  0.3865
   1.6596E-01   1.6749E-01   1.0835E+06  0.4634
   1.6749E-01   1.6904E-01   9.5447E+05  0.4084
   1.6904E-01   1.7061E-01   6.1010E+05  0.4383
   1.7061E-01   1.7219E-01   1.6082E+06  0.3283
   1.7219E-01   1.7378E-01   7.5732E+05  0.3618
   1.7378E-01   1.7539E-01   8.8405E+05  0.4088
   1.7539E-01   1.7701E-01   4.3592E+05  0.4946
   1.7701E-01   1.7865E-01   8.3660E+05  0.4238
   1.7865E-01   1.8030E-01   4.1615E+05  0.5252
   1.8030E-01   1.8197E-01   1.1046E+06  0.3577
   1.8197E-01   1.8365E-01   5.2979E+05  0.4849
   1.8365E-01   1.8535E-01   2.5235E+06  0.3096
   1.8535E-01   1.8707E-01   1.3797E+06  0.3675
   1.8707E-01   1.8880E-01   1.0856E+06  0.4510
   1.8880E-01   1.9055E-01   1.3145E+06  0.3876
   1.9055E-01   1.9231E-01   1.0651E+06  0.3899
   1.9231E-01   1.9409E-01   1.2936E+06  0.4205
   1.9409E-01   1.9588E-01   1.0838E+06  0.3957
   1.9588E-01   1.9770E-01   1.3166E+06  0.3687
   1.9770E-01   1.9953E-01   7.0072E+05  0.4239
   1.9953E-01   2.0137E-01   1.0515E+06  0.4306
   2.0137E-01   2.0324E-01   6.7661E+05  0.4833
   2.0324E-01   2.0512E-01   1.1704E+06  0.4209
   2.0512E-01   2.0701E-01   3.3181E+05  0.7567
   2.0701E-01   2.0893E-01   1.0130E+06  0.4011
   2.0893E-01   2.1086E-01   1.2797E+06  0.3429
   2.1086E-01   2.1281E-01   6.8909E+05  0.4081
